Robot Number,Ground => Ground,Ground => Top Red Portal,Ground => Red Vault,Ground => Bottom Red Portal,Ground => Red Pickup Location,Ground => Top Red Switch,Ground => Bottom Red Switch,Ground => Top Scale,Ground => Bottom Scale,Ground => Top Blue Switch,Ground => Bottom Blue Switch,Ground => Blue Pickup Location,Ground => Top Blue Portal,Ground => Blue Vault,Ground => Bottom Blue Portal,Top Red Portal => Ground,Top Red Portal => Top Red Portal,Top Red Portal => Red Vault,Top Red Portal => Bottom Red Portal,Top Red Portal => Red Pickup Location,Top Red Portal => Top Red Switch,Top Red Portal => Bottom Red Switch,Top Red Portal => Top Scale,Top Red Portal => Bottom Scale,Top Red Portal => Top Blue Switch,Top Red Portal => Bottom Blue Switch,Top Red Portal => Blue Pickup Location,Top Red Portal => Top Blue Portal,Top Red Portal => Blue Vault,Top Red Portal => Bottom Blue Portal,Red Vault => Ground,Red Vault => Top Red Portal,Red Vault => Red Vault,Red Vault => Bottom Red Portal,Red Vault => Red Pickup Location,Red Vault => Top Red Switch,Red Vault => Bottom Red Switch,Red Vault => Top Scale,Red Vault => Bottom Scale,Red Vault => Top Blue Switch,Red Vault => Bottom Blue Switch,Red Vault => Blue Pickup Location,Red Vault => Top Blue Portal,Red Vault => Blue Vault,Red Vault => Bottom Blue Portal,Bottom Red Portal => Ground,Bottom Red Portal => Top Red Portal,Bottom Red Portal => Red Vault,Bottom Red Portal => Bottom Red Portal,Bottom Red Portal => Red Pickup Location,Bottom Red Portal => Top Red Switch,Bottom Red Portal => Bottom Red Switch,Bottom Red Portal => Top Scale,Bottom Red Portal => Bottom Scale,Bottom Red Portal => Top Blue Switch,Bottom Red Portal => Bottom Blue Switch,Bottom Red Portal => Blue Pickup Location,Bottom Red Portal => Top Blue Portal,Bottom Red Portal => Blue Vault,Bottom Red Portal => Bottom Blue Portal,Red Pickup Location => Ground,Red Pickup Location => Top Red Portal,Red Pickup Location => Red Vault,Red Pickup Location => Bottom Red Portal,Red Pickup Location => Red Pickup Location,Red Pickup Location => Top Red Switch,Red Pickup Location => Bottom Red Switch,Red Pickup Location => Top Scale,Red Pickup Location => Bottom Scale,Red Pickup Location => Top Blue Switch,Red Pickup Location => Bottom Blue Switch,Red Pickup Location => Blue Pickup Location,Red Pickup Location => Top Blue Portal,Red Pickup Location => Blue Vault,Red Pickup Location => Bottom Blue Portal,Top Red Switch => Ground,Top Red Switch => Top Red Portal,Top Red Switch => Red Vault,Top Red Switch => Bottom Red Portal,Top Red Switch => Red Pickup Location,Top Red Switch => Top Red Switch,Top Red Switch => Bottom Red Switch,Top Red Switch => Top Scale,Top Red Switch => Bottom Scale,Top Red Switch => Top Blue Switch,Top Red Switch => Bottom Blue Switch,Top Red Switch => Blue Pickup Location,Top Red Switch => Top Blue Portal,Top Red Switch => Blue Vault,Top Red Switch => Bottom Blue Portal,Bottom Red Switch => Ground,Bottom Red Switch => Top Red Portal,Bottom Red Switch => Red Vault,Bottom Red Switch => Bottom Red Portal,Bottom Red Switch => Red Pickup Location,Bottom Red Switch => Top Red Switch,Bottom Red Switch => Bottom Red Switch,Bottom Red Switch => Top Scale,Bottom Red Switch => Bottom Scale,Bottom Red Switch => Top Blue Switch,Bottom Red Switch => Bottom Blue Switch,Bottom Red Switch => Blue Pickup Location,Bottom Red Switch => Top Blue Portal,Bottom Red Switch => Blue Vault,Bottom Red Switch => Bottom Blue Portal,Top Scale => Ground,Top Scale => Top Red Portal,Top Scale => Red Vault,Top Scale => Bottom Red Portal,Top Scale => Red Pickup Location,Top Scale => Top Red Switch,Top Scale => Bottom Red Switch,Top Scale => Top Scale,Top Scale => Bottom Scale,Top Scale => Top Blue Switch,Top Scale => Bottom Blue Switch,Top Scale => Blue Pickup Location,Top Scale => Top Blue Portal,Top Scale => Blue Vault,Top Scale => Bottom Blue Portal,Bottom Scale => Ground,Bottom Scale => Top Red Portal,Bottom Scale => Red Vault,Bottom Scale => Bottom Red Portal,Bottom Scale => Red Pickup Location,Bottom Scale => Top Red Switch,Bottom Scale => Bottom Red Switch,Bottom Scale => Top Scale,Bottom Scale => Bottom Scale,Bottom Scale => Top Blue Switch,Bottom Scale => Bottom Blue Switch,Bottom Scale => Blue Pickup Location,Bottom Scale => Top Blue Portal,Bottom Scale => Blue Vault,Bottom Scale => Bottom Blue Portal,Top Blue Switch => Ground,Top Blue Switch => Top Red Portal,Top Blue Switch => Red Vault,Top Blue Switch => Bottom Red Portal,Top Blue Switch => Red Pickup Location,Top Blue Switch => Top Red Switch,Top Blue Switch => Bottom Red Switch,Top Blue Switch => Top Scale,Top Blue Switch => Bottom Scale,Top Blue Switch => Top Blue Switch,Top Blue Switch => Bottom Blue Switch,Top Blue Switch => Blue Pickup Location,Top Blue Switch => Top Blue Portal,Top Blue Switch => Blue Vault,Top Blue Switch => Bottom Blue Portal,Bottom Blue Switch => Ground,Bottom Blue Switch => Top Red Portal,Bottom Blue Switch => Red Vault,Bottom Blue Switch => Bottom Red Portal,Bottom Blue Switch => Red Pickup Location,Bottom Blue Switch => Top Red Switch,Bottom Blue Switch => Bottom Red Switch,Bottom Blue Switch => Top Scale,Bottom Blue Switch => Bottom Scale,Bottom Blue Switch => Top Blue Switch,Bottom Blue Switch => Bottom Blue Switch,Bottom Blue Switch => Blue Pickup Location,Bottom Blue Switch => Top Blue Portal,Bottom Blue Switch => Blue Vault,Bottom Blue Switch => Bottom Blue Portal,Blue Pickup Location => Ground,Blue Pickup Location => Top Red Portal,Blue Pickup Location => Red Vault,Blue Pickup Location => Bottom Red Portal,Blue Pickup Location => Red Pickup Location,Blue Pickup Location => Top Red Switch,Blue Pickup Location => Bottom Red Switch,Blue Pickup Location => Top Scale,Blue Pickup Location => Bottom Scale,Blue Pickup Location => Top Blue Switch,Blue Pickup Location => Bottom Blue Switch,Blue Pickup Location => Blue Pickup Location,Blue Pickup Location => Top Blue Portal,Blue Pickup Location => Blue Vault,Blue Pickup Location => Bottom Blue Portal,Top Blue Portal => Ground,Top Blue Portal => Top Red Portal,Top Blue Portal => Red Vault,Top Blue Portal => Bottom Red Portal,Top Blue Portal => Red Pickup Location,Top Blue Portal => Top Red Switch,Top Blue Portal => Bottom Red Switch,Top Blue Portal => Top Scale,Top Blue Portal => Bottom Scale,Top Blue Portal => Top Blue Switch,Top Blue Portal => Bottom Blue Switch,Top Blue Portal => Blue Pickup Location,Top Blue Portal => Top Blue Portal,Top Blue Portal => Blue Vault,Top Blue Portal => Bottom Blue Portal,Blue Vault => Ground,Blue Vault => Top Red Portal,Blue Vault => Red Vault,Blue Vault => Bottom Red Portal,Blue Vault => Red Pickup Location,Blue Vault => Top Red Switch,Blue Vault => Bottom Red Switch,Blue Vault => Top Scale,Blue Vault => Bottom Scale,Blue Vault => Top Blue Switch,Blue Vault => Bottom Blue Switch,Blue Vault => Blue Pickup Location,Blue Vault => Top Blue Portal,Blue Vault => Blue Vault,Blue Vault => Bottom Blue Portal,Bottom Blue Portal => Ground,Bottom Blue Portal => Top Red Portal,Bottom Blue Portal => Red Vault,Bottom Blue Portal => Bottom Red Portal,Bottom Blue Portal => Red Pickup Location,Bottom Blue Portal => Top Red Switch,Bottom Blue Portal => Bottom Red Switch,Bottom Blue Portal => Top Scale,Bottom Blue Portal => Bottom Scale,Bottom Blue Portal => Top Blue Switch,Bottom Blue Portal => Bottom Blue Switch,Bottom Blue Portal => Blue Pickup Location,Bottom Blue Portal => Top Blue Portal,Bottom Blue Portal => Blue Vault,Bottom Blue Portal => Bottom Blue Portal,
1246,0.0,0.0,1.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336,0.0,0.0,0.0,4.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.184,6.467,0.0,0.0,11.819874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.939,4.5956664,0.0,0.0,0.0,20.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.955,0.0,0.0,15.531,0.0,6.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1285,0.0,0.0,11.8575,0.0,0.0,0.0,0.0,7.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.916,0.0,11.777,4.836,0.0,0.0,6.0150003,4.4614997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0529995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8725,6.477,0.0,10.647,1.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0,0.0,8.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3855004,0.0,0.0,0.0,0.0,0.0,0.0,2.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.252667,0.0,0.0,12.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2200,0.0,0.0,4.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.904,0.0,0.0,0.0,0.0,0.0,5.4950004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.736,0.0,3.506,0.0,2353.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0115,0.0,0.0,5.0988,0.0,6.8825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.601,0.0,0.0,4.461333,7.335,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3795004,0.0,0.0,8.4306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2609,0.0,0.0,3.3843334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8593335,0.0,0.0,0.0,0.0,0.0,31.913,0.0,0.0,0.0,1.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0145,0.0,0.0,0.0,3.6283333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3436668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.331,1.396,0.0,0.0,11.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2708,4.0685,0.0,0.0,0.0,0.0,11.723499,0.0,0.0,819.52454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4025,2.582,0.0,0.0,0.0,0.0,3.72,0.0,1.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.647,0.0,0.0,0.0,0.0,2.0349998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9344997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.896999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.368667,0.0,0.0,24.802,0.0,53.142,6.0144997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.1662,5.049,0.0,0.0,10.5175,0.0,6.0355005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1662.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.561499,0.0,6.147,3.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.062,0.0,0.0,36.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.664501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4015,0.0,0.0,65.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6484995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
